Source,Target,Type,Weight,Category
aece9995-d7f3-44c1-91b4-7a235b28b2a2,70ad6072-e9ff-4fb1-a133-3ce732357fdc,relationship,8,relationship
aece9995-d7f3-44c1-91b4-7a235b28b2a2,24f70cec-8177-4ca8-8089-b515e2147eac,relationship,6,relationship
aece9995-d7f3-44c1-91b4-7a235b28b2a2,ed2551fd-306d-44a3-808e-55bff34195f0,relationship,6,relationship
aece9995-d7f3-44c1-91b4-7a235b28b2a2,796edcb9-b74e-4158-8c15-3d3611461d6c,relationship,1,relationship
24f70cec-8177-4ca8-8089-b515e2147eac,791d5226-70fc-45a7-8a74-7c600de46e3f,relationship,4,relationship
24f70cec-8177-4ca8-8089-b515e2147eac,35e3f939-b3c9-47d7-ba63-44c394789441,relationship,7,relationship
35e3f939-b3c9-47d7-ba63-44c394789441,4e40cf73-d807-43fc-87d4-db08b507207c,relationship,5,relationship
a515a528-611f-460e-95a8-f4bb5262e7fc,6e0131cb-bb36-43f5-ace8-92ec7a96f1c8,relationship,8,relationship
6e0131cb-bb36-43f5-ace8-92ec7a96f1c8,3c3d5c15-e564-43cd-8f48-1f1b398959cd,relationship,8,relationship
8153f88a-f858-42b1-9366-ff7069d7c55f,64aca0f9-73da-469d-b700-942c0e0e0f73,relationship,9,relationship
8153f88a-f858-42b1-9366-ff7069d7c55f,a73c5921-0da6-48b8-9504-26ba2cd4dd90,relationship,7,relationship
8153f88a-f858-42b1-9366-ff7069d7c55f,819c480c-2470-4ab8-8776-6c95a300b560,relationship,8,relationship
8153f88a-f858-42b1-9366-ff7069d7c55f,680b393d-9927-4821-96d1-267ede2180cc,relationship,1,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,2f900b37-65e7-47ad-af1c-0d65e3002e5c,relationship,7,relationship
2f900b37-65e7-47ad-af1c-0d65e3002e5c,64aca0f9-73da-469d-b700-942c0e0e0f73,relationship,1,relationship
9d32d28a-95fb-47d3-b51b-e02f41888f8b,8b14df1c-b74e-4fee-84c0-396219d2d109,relationship,8,relationship
9d32d28a-95fb-47d3-b51b-e02f41888f8b,960c0e06-0264-4bf2-88ce-0a3bac3abf84,relationship,6,relationship
9d32d28a-95fb-47d3-b51b-e02f41888f8b,d77e7e5d-db45-4a6a-b090-bbe558ea268f,relationship,6,relationship
9d32d28a-95fb-47d3-b51b-e02f41888f8b,1b1cf33b-6143-43d8-b5aa-a18b185ce6c3,relationship,6,relationship
9d32d28a-95fb-47d3-b51b-e02f41888f8b,f633e692-6caf-4093-86bd-9a277a00db0f,relationship,1,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,eb971bf0-ba94-4b8d-950b-4b2715cd5d43,relationship,7,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,b9b96540-16dc-4dc7-b388-d8d67027a7eb,relationship,8,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,b162442a-a88f-425b-b117-394c3312056d,relationship,9,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,cab607ec-002a-402d-a1ac-590d885ac7fc,relationship,8,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,d2fbcf7a-4ac2-4f2f-b075-1cbfb5c995cd,relationship,9,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,5a863c2d-8865-4a6f-a9c1-3d45baa71344,relationship,8,relationship
4279c325-33b2-42fa-8905-167a8859ab64,12ab5763-cd35-43a6-bbdf-574765811ee1,relationship,7,relationship
ae50f9d0-b11c-44af-bb0e-1f7ed260ec3b,12ab5763-cd35-43a6-bbdf-574765811ee1,relationship,1,relationship
1a8462be-8626-45ee-b568-320fa4048551,ee27fa84-d930-44dd-85a9-b796bdd659c6,relationship,7,relationship
1a8462be-8626-45ee-b568-320fa4048551,d006ba19-da74-4677-8a58-f470d5736ae4,relationship,8,relationship
1a8462be-8626-45ee-b568-320fa4048551,86f9a489-361b-4f66-88f6-ea5c70d33da5,relationship,1,relationship
1a8462be-8626-45ee-b568-320fa4048551,3fd3679f-76e6-4d24-af9e-6b1ea261bc3c,relationship,8,relationship
1a8462be-8626-45ee-b568-320fa4048551,f3dc5ef5-8af0-44a0-946b-7e857587302c,relationship,9,relationship
1a8462be-8626-45ee-b568-320fa4048551,bded3357-de12-4063-9720-930f68d4cb26,relationship,8,relationship
1a8462be-8626-45ee-b568-320fa4048551,9943ed93-e1fa-4a19-83ff-2a8d2c61a5cd,relationship,9,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,d006ba19-da74-4677-8a58-f470d5736ae4,relationship,8,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,56ffd54d-b6d7-419e-abf8-7735d8cc2e75,relationship,9,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,081e3834-84fc-44e3-9bc6-8018f279f749,relationship,6,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,4812369e-c494-45b4-bc58-fe799269d6a9,relationship,9,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,66070e1e-2a65-4ff6-a356-2d46a3d3ba6c,relationship,9,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,edbb8503-4e7a-4f2e-a34a-6b2aec7e0b26,relationship,9,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,26f0164d-ea19-4996-8d77-2c79c7fa0c8e,relationship,7,relationship
ee27fa84-d930-44dd-85a9-b796bdd659c6,86f9a489-361b-4f66-88f6-ea5c70d33da5,relationship,1,relationship
6931ddbc-133b-4671-926e-dd5e5cb6c2d9,32f5ffe2-32c6-4598-8db0-f2fe495c9e5e,relationship,9,relationship
2b313278-10f5-4432-b130-01f0743740ee,dec1731f-d670-490c-a3fb-004fd193be4d,relationship,8,relationship
f0c2a90f-4f17-4d65-8fe7-542aa26c86da,909d74da-682e-4d7f-9f3a-4471eaeae68f,relationship,7,relationship
f0c2a90f-4f17-4d65-8fe7-542aa26c86da,7510145e-d752-440f-88e8-8099be422419,relationship,8,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,d25247b4-986d-43cf-92ee-540ad03f1c41,relationship,8,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,b2676711-7835-411a-8a64-77de6473552c,relationship,9,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,e326e883-ca07-416c-9867-3b8e2d7a2127,relationship,8,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,cef43f52-100a-409b-8855-34cf9ee5e0b9,relationship,7,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,bd25df2d-6189-45da-bc8e-ecf6de9c948f,relationship,7,relationship
909d74da-682e-4d7f-9f3a-4471eaeae68f,fa02e37d-7919-484e-a8ec-6bf097f4fb54,relationship,1,relationship
e326e883-ca07-416c-9867-3b8e2d7a2127,321cc8e3-f89f-498e-83c0-2a118685734b,relationship,8,relationship
e326e883-ca07-416c-9867-3b8e2d7a2127,bdcdeafe-e208-4c0f-94f8-642e9a47b966,relationship,8,relationship
e326e883-ca07-416c-9867-3b8e2d7a2127,a931acb9-6775-4d9c-8999-d0e68f4a0ade,relationship,9,relationship
e326e883-ca07-416c-9867-3b8e2d7a2127,3fc60e81-478b-4bd8-8dd0-ce5f3c11ff9b,relationship,8,relationship
3fc60e81-478b-4bd8-8dd0-ce5f3c11ff9b,bcf7452e-4c94-4f76-926f-d1a3600c148d,relationship,7,relationship
3f059b6c-f8ce-4654-98c0-dee074f40063,b162442a-a88f-425b-b117-394c3312056d,relationship,6,relationship
64fe3f31-6492-4045-967d-c74c7947d2ad,b162442a-a88f-425b-b117-394c3312056d,relationship,6,relationship
9da2d575-f587-4d75-9e31-44d4d9119cea,b162442a-a88f-425b-b117-394c3312056d,relationship,1,relationship
9717faee-badf-4caa-86ea-6265a69a3fa5,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,8,relationship
a0b09077-b667-4ade-a5a3-a87684fe0c90,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,7,relationship
6725cd34-aeb3-4b27-a4b0-f4b4ef8f33b2,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,7,relationship
a89bc3fc-dfe7-49b5-91d1-9fdd8a52b882,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,6,relationship
995d1325-00be-4c2d-a821-2f5197d3cdbc,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,6,relationship
3bc7256e-d96e-4a52-832d-167e25620f00,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,6,relationship
f96a9bbf-547d-42df-9bf1-6e7a244efc05,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,6,relationship
24bb1b48-dbeb-4ee7-9a2a-e65c651061a4,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,6,relationship
c44fe78d-63b9-46dd-aa8b-11dc24887035,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,5,relationship
3b56f555-9962-41c8-b421-bc1599e0ef3a,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,5,relationship
3f059b6c-f8ce-4654-98c0-dee074f40063,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,relationship,4,relationship
8edc278c-9a2e-441a-81ca-a6bf0c8706dd,fee09dfb-8d8e-4c88-a143-c33325e905bf,relationship,1,relationship
86f9a489-361b-4f66-88f6-ea5c70d33da5,4ae7d3a7-ca1a-4722-895a-cdbb355a4965,relationship,8,relationship
8793fa83-7155-4467-988f-07cb3cb003ba,4ae7d3a7-ca1a-4722-895a-cdbb355a4965,relationship,7,relationship
cd9f3188-ec13-42c1-9605-e1eab383d647,4ae7d3a7-ca1a-4722-895a-cdbb355a4965,relationship,6,relationship
8ccc78fa-a172-4647-aa1b-13d1e7ea07fd,4ae7d3a7-ca1a-4722-895a-cdbb355a4965,relationship,7,relationship
d13c12fa-c9bb-4408-9cea-e296ea76136a,4ae7d3a7-ca1a-4722-895a-cdbb355a4965,relationship,1,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,fee09dfb-8d8e-4c88-a143-c33325e905bf,relationship,8,relationship
d13c12fa-c9bb-4408-9cea-e296ea76136a,bbd9dd1c-c783-4494-9323-d3217f342345,relationship,7,relationship
d13c12fa-c9bb-4408-9cea-e296ea76136a,78921bc5-0869-48c9-85b4-f75f4ed07c6f,relationship,7,relationship
d13c12fa-c9bb-4408-9cea-e296ea76136a,52929267-2e3b-4a6a-b528-ac58820aad9d,relationship,7,relationship
d13c12fa-c9bb-4408-9cea-e296ea76136a,5f5d0217-489f-4529-9b52-f32271a5eead,relationship,5,relationship
8ccc78fa-a172-4647-aa1b-13d1e7ea07fd,ae65c09e-a7e6-4c1f-9366-dbf229cb329e,relationship,6,relationship
bbd9dd1c-c783-4494-9323-d3217f342345,8c0f0c27-f99d-4d01-917b-58a4eab2be57,relationship,7,relationship
ae65c09e-a7e6-4c1f-9366-dbf229cb329e,bd25df2d-6189-45da-bc8e-ecf6de9c948f,relationship,6,relationship
ae65c09e-a7e6-4c1f-9366-dbf229cb329e,270e8808-65bf-47c5-8588-388956ac88b2,relationship,6,relationship
ae65c09e-a7e6-4c1f-9366-dbf229cb329e,86f9a489-361b-4f66-88f6-ea5c70d33da5,relationship,7,relationship
ae65c09e-a7e6-4c1f-9366-dbf229cb329e,ef7cbd26-d34c-46a9-af90-571e6f6adc29,relationship,1,relationship
bd25df2d-6189-45da-bc8e-ecf6de9c948f,01d9d6a4-e534-4ec9-a693-7adcd6ac38a8,relationship,5,relationship
bd25df2d-6189-45da-bc8e-ecf6de9c948f,86f9a489-361b-4f66-88f6-ea5c70d33da5,relationship,7,relationship
01d9d6a4-e534-4ec9-a693-7adcd6ac38a8,86f9a489-361b-4f66-88f6-ea5c70d33da5,relationship,6,relationship
2cceebba-e62f-4e34-8463-239be8d2891a,e4e0570a-b41e-48fb-9a74-73119ddd8c7d,relationship,8,relationship
2cceebba-e62f-4e34-8463-239be8d2891a,fe623d3c-c209-4b58-a135-87268fff1094,relationship,6,relationship
2cceebba-e62f-4e34-8463-239be8d2891a,075a6e5f-c7aa-4fd5-b1f1-ed7229615162,relationship,6,relationship
2cceebba-e62f-4e34-8463-239be8d2891a,0e791b5c-16cd-4972-871e-00347ce56fa2,relationship,7,relationship
2cceebba-e62f-4e34-8463-239be8d2891a,036a22eb-8079-4bc5-9980-89636ef76bf8,relationship,1,relationship
3d8f690b-a4ff-43c8-a335-4321e8013e2c,3516035b-6697-4c01-836d-898fd01bf10d,relationship,6,relationship
12e81324-8a73-4385-a80c-b113ccd426bd,3516035b-6697-4c01-836d-898fd01bf10d,relationship,7,relationship
8bd74ee0-cd43-4b42-b535-f45bd21c70b1,b9e62e51-9e77-48f3-a409-20f6e1a931a6,relationship,8,relationship
f3400ee6-2907-4db4-8fb1-711a0efd2666,86f9a489-361b-4f66-88f6-ea5c70d33da5,relationship,6,relationship
e58e9b1a-7123-4d56-8a89-ebf5131d66e6,14b0977e-9862-4c85-9a3b-ad95da07b14e,relationship,8,relationship
5e2217c4-14c1-4e81-b4a9-d425aef2b7f2,14b0977e-9862-4c85-9a3b-ad95da07b14e,relationship,8,relationship
96066dee-20a8-4499-9c6e-ada5fb0b9de3,14b0977e-9862-4c85-9a3b-ad95da07b14e,relationship,8,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,3171f443-123e-4be1-85c1-734706b8ebba,relationship,7,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,bc96c79f-db32-4d9a-b81a-82c829ef3e4b,relationship,8,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,65f2e436-bfda-4f32-939a-22479fc67c82,relationship,8,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,06d8eb80-9c93-412e-bc46-3360c12d3c23,relationship,1,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,a76e3b99-a0c8-433c-9a99-416e796a420a,relationship,7,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,eeb3b2b0-8c06-49f6-a60d-05f31c0411e2,relationship,7,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,fc23abfd-3f79-401c-9f69-87a168608095,relationship,8,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,e079ece6-e533-4d5d-b264-945e4788a55d,relationship,8,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,afb0b62f-f8fb-47d6-b84b-b6411cb94c58,relationship,8,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,3b790bd4-8839-4c59-8077-bdcaf57d5015,relationship,8,relationship
14b0977e-9862-4c85-9a3b-ad95da07b14e,f8aa0f1d-8e41-4b37-857a-9005836568f2,relationship,1,relationship
3171f443-123e-4be1-85c1-734706b8ebba,3f3482c0-527a-4ed9-a40e-e736673aeeb5,relationship,6,relationship
3171f443-123e-4be1-85c1-734706b8ebba,24cb70c9-31ff-49ba-9c28-55432a0857a1,relationship,7,relationship
3171f443-123e-4be1-85c1-734706b8ebba,96e9da05-2bb6-4e4d-ba7b-71b783bc70b2,relationship,9,relationship
3171f443-123e-4be1-85c1-734706b8ebba,5efa25ab-026a-4440-aed6-9036a3a17afc,relationship,9,relationship
3171f443-123e-4be1-85c1-734706b8ebba,bd2d56b7-a5ac-4a41-a778-dafef449b799,relationship,8,relationship
3f3482c0-527a-4ed9-a40e-e736673aeeb5,24cb70c9-31ff-49ba-9c28-55432a0857a1,relationship,7,relationship
3f3482c0-527a-4ed9-a40e-e736673aeeb5,96e9da05-2bb6-4e4d-ba7b-71b783bc70b2,relationship,9,relationship
a76e3b99-a0c8-433c-9a99-416e796a420a,3171f443-123e-4be1-85c1-734706b8ebba,relationship,7,relationship
a76e3b99-a0c8-433c-9a99-416e796a420a,3f3482c0-527a-4ed9-a40e-e736673aeeb5,relationship,7,relationship
8bc75f9f-6bfd-4ef3-b616-c959dfaf7909,57c058a0-8334-408d-b424-f46030998d1c,relationship,8,relationship
8bc75f9f-6bfd-4ef3-b616-c959dfaf7909,8e411f4c-b223-4a1c-a863-1156cd0aabb6,relationship,8,relationship
9e163580-e456-460d-805a-5aea507a5601,22f38266-7d30-4c87-8296-f15f5403e65c,relationship,1,relationship
22f38266-7d30-4c87-8296-f15f5403e65c,2cdb8656-a3ce-4308-af25-fcbebb2c9d46,relationship,7,relationship
22f38266-7d30-4c87-8296-f15f5403e65c,9e163580-e456-460d-805a-5aea507a5601,relationship,8,relationship
2cdb8656-a3ce-4308-af25-fcbebb2c9d46,6b0c178e-8055-4587-a3b5-1e8cbeb7bd3d,relationship,7,relationship
2cdb8656-a3ce-4308-af25-fcbebb2c9d46,9d2ec791-f523-4928-89bf-fdcf293c5137,relationship,17,relationship
2cdb8656-a3ce-4308-af25-fcbebb2c9d46,a249605d-bf6e-480d-add8-5d1479407c3d,relationship,17,relationship
6b0c178e-8055-4587-a3b5-1e8cbeb7bd3d,b8015594-2fe1-4e4a-ad48-efaa79c0c19b,relationship,7,relationship
6b0c178e-8055-4587-a3b5-1e8cbeb7bd3d,056ac7f0-91af-467f-90f9-655b43841076,relationship,9,relationship
6b0c178e-8055-4587-a3b5-1e8cbeb7bd3d,5ca3d2a0-7079-427e-b0ac-32be3758dc69,relationship,9,relationship
b8015594-2fe1-4e4a-ad48-efaa79c0c19b,5653f7db-979d-498b-bc4c-181a4a2ef49d,relationship,6,relationship
b8015594-2fe1-4e4a-ad48-efaa79c0c19b,97c63049-0fac-4cde-a172-44adcbdff99b,relationship,1,relationship
b8015594-2fe1-4e4a-ad48-efaa79c0c19b,3720b395-a2d1-463e-8076-967d5e524a3c,relationship,9,relationship
b8015594-2fe1-4e4a-ad48-efaa79c0c19b,8d681ffb-64ff-456f-9802-2448bd75dd23,relationship,9,relationship
5653f7db-979d-498b-bc4c-181a4a2ef49d,b7aef366-29ad-428b-824e-0eadf5435d6d,relationship,8,relationship
bae0f367-8939-4653-bd30-d52b540820ea,a81310f1-8c80-4758-a445-95a96adbbaa8,relationship,6,relationship
b7aef366-29ad-428b-824e-0eadf5435d6d,fae9d5f5-8396-4ac5-b417-87e67c9559c7,relationship,6,relationship
cfb83b9c-a025-4183-9010-61c62ed53296,ea7b41b8-f144-4179-a623-0822a90771df,relationship,1,relationship
fef890da-beca-474b-a0b0-5a82cf897e78,ea7b41b8-f144-4179-a623-0822a90771df,relationship,6,relationship
97c63049-0fac-4cde-a172-44adcbdff99b,397837d7-2efd-426d-9f29-6febdce70924,relationship,8,relationship
397837d7-2efd-426d-9f29-6febdce70924,ab4c5fcf-9896-41c1-9170-e42ca111c9cb,relationship,7,relationship
397837d7-2efd-426d-9f29-6febdce70924,c2aff61a-21ad-4c6a-a375-a8678e1d9f9f,relationship,8,relationship
397837d7-2efd-426d-9f29-6febdce70924,2bf4b9f9-4f70-4845-9877-4eb18bef24d2,relationship,8,relationship
397837d7-2efd-426d-9f29-6febdce70924,bfd02085-e396-4e4a-abec-f4775dd8e21c,relationship,8,relationship
397837d7-2efd-426d-9f29-6febdce70924,6774d032-fd23-4cc3-9b5b-6f90cb2ead7a,relationship,7,relationship
397837d7-2efd-426d-9f29-6febdce70924,8db8c35e-42cf-4de5-85e1-d38186f99337,relationship,7,relationship
397837d7-2efd-426d-9f29-6febdce70924,d2c6586c-800e-40fe-bbb9-fa039998e273,relationship,8,relationship
397837d7-2efd-426d-9f29-6febdce70924,4c88913c-74ba-446d-9241-0b9ae1035e6b,relationship,9,relationship
397837d7-2efd-426d-9f29-6febdce70924,8b8476a0-8e07-42cb-a9b8-72f6ec8ed37b,relationship,1,relationship
397837d7-2efd-426d-9f29-6febdce70924,d7f020f2-f58e-4209-a554-6ff19e8ae625,relationship,9,relationship
ab4c5fcf-9896-41c1-9170-e42ca111c9cb,17a2e7af-d27a-4520-86db-0d26773a6607,relationship,8,relationship
ab4c5fcf-9896-41c1-9170-e42ca111c9cb,dfce8e5f-39d5-4c0d-9c76-34b0cefcdf9e,relationship,8,relationship
8b8476a0-8e07-42cb-a9b8-72f6ec8ed37b,c4791248-2ef2-4b80-ae84-b9c1a6bb4f31,relationship,9,relationship
8b8476a0-8e07-42cb-a9b8-72f6ec8ed37b,1845eaff-fced-4889-8810-535bfe73c72d,relationship,8,relationship
322f8efc-97bb-4593-b1a4-2b932aa9cd1a,d7f020f2-f58e-4209-a554-6ff19e8ae625,relationship,9,relationship
97c13dbb-c7dc-4d32-9bea-48bca7f7950f,d7f020f2-f58e-4209-a554-6ff19e8ae625,relationship,9,relationship
425d7caf-8638-43ef-8672-fc819ce60c0a,d7f020f2-f58e-4209-a554-6ff19e8ae625,relationship,7,relationship
a0adaa33-b997-490b-a6d4-01b77ad5b641,d7f020f2-f58e-4209-a554-6ff19e8ae625,relationship,7,relationship
e54dc34a-b446-4826-a510-a1d56554dd09,d7f020f2-f58e-4209-a554-6ff19e8ae625,relationship,1,relationship
c4791248-2ef2-4b80-ae84-b9c1a6bb4f31,d7f020f2-f58e-4209-a554-6ff19e8ae625,relationship,7,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,e54dc34a-b446-4826-a510-a1d56554dd09,relationship,5,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,f4cbf639-c5e3-4bb7-8821-36177c5271af,relationship,6,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,6e212317-cec0-4b1d-8a72-87cc513d0506,relationship,4,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,e4791611-bece-493c-9203-1ec8783b824a,relationship,8,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,925e954d-9733-48e3-a93e-0663f30c7f45,relationship,9,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,682c7d2d-81f2-4728-8d24-70b96700dfaa,relationship,8,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,9d13548e-632e-4d49-a749-7f2f1c60bac0,relationship,7,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,20823933-d8a7-4426-82b7-38c8fd80f1f3,relationship,9,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,e5cef8fb-6f58-45ec-8cd3-3989fb533ba6,relationship,6,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,a52e19ca-34ff-4659-a576-ffdb1f8a9e6f,relationship,8,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,71cc56a7-1956-413d-aa41-8271b4c94d7e,relationship,1,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,425d7caf-8638-43ef-8672-fc819ce60c0a,relationship,6,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,a0adaa33-b997-490b-a6d4-01b77ad5b641,relationship,7,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,5ed3cbee-1420-4bce-a3fd-175081b0b06b,relationship,9,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,003dec89-abf1-47c5-82b1-ffc244d03b93,relationship,8,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,ab90aeb0-18f6-40b3-9be4-6022a056ce80,relationship,8,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,18a6c03e-60f4-4318-ba02-9d4e2c3f67ea,relationship,8,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,e01526c9-a71c-40dd-86ba-ddfbe54a7c1f,relationship,7,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,7bd7e374-fed3-4b90-a362-ffa03f82b411,relationship,8,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,c336b266-5121-4abe-8f2f-987861d3449e,relationship,9,relationship
d7f020f2-f58e-4209-a554-6ff19e8ae625,a37e60bf-ed15-44d2-970e-66daae51e3e9,relationship,1,relationship
447f4ca7-4cb1-47db-b7ac-1830a9ba2d53,ccbdb231-e1f1-41a1-ae4b-6aecd2972064,relationship,8,relationship
447f4ca7-4cb1-47db-b7ac-1830a9ba2d53,c9d17e90-6db6-4207-867b-2b4f94760199,relationship,8,relationship
447f4ca7-4cb1-47db-b7ac-1830a9ba2d53,18229865-dcca-4d77-a76f-9c80cde4770d,relationship,8,relationship
ccbdb231-e1f1-41a1-ae4b-6aecd2972064,4e86bbcd-e815-4a81-b5bf-141aa73225b9,relationship,7,relationship
ccbdb231-e1f1-41a1-ae4b-6aecd2972064,9edb5d89-e2ea-49b3-9bae-89d8b06a5f5b,relationship,7,relationship
ccbdb231-e1f1-41a1-ae4b-6aecd2972064,c11e0c6d-0f9d-4ef3-82d8-a04e24f05606,relationship,7,relationship
ccbdb231-e1f1-41a1-ae4b-6aecd2972064,9f9b9ff9-99e8-4275-9a76-6bf63df9170a,relationship,6,relationship
ccbdb231-e1f1-41a1-ae4b-6aecd2972064,7d1fb989-636f-4d0d-9ef7-fcdf8271083e,relationship,6,relationship
ccbdb231-e1f1-41a1-ae4b-6aecd2972064,8e13d4a0-c9d8-4327-b1a7-29527da2d6b4,relationship,7,relationship
9edb5d89-e2ea-49b3-9bae-89d8b06a5f5b,c7574757-a6c4-4f5f-8b2d-e146717bab73,relationship,6,relationship
c11e0c6d-0f9d-4ef3-82d8-a04e24f05606,b12e25f0-a457-40a7-9189-0bbb846c7684,relationship,6,relationship
9f9b9ff9-99e8-4275-9a76-6bf63df9170a,87f3335c-467f-4fc0-a7e4-0742465ce946,relationship,7,relationship
9f9b9ff9-99e8-4275-9a76-6bf63df9170a,6e17a533-6569-45fe-a341-b4c9a08b2979,relationship,6,relationship
7d1fb989-636f-4d0d-9ef7-fcdf8271083e,2f21d52d-0687-4125-889b-70ea9fe07284,relationship,1,relationship
c9d17e90-6db6-4207-867b-2b4f94760199,602a4974-928d-4f27-8d73-e457b36e6ad7,relationship,7,relationship
602a4974-928d-4f27-8d73-e457b36e6ad7,4c3cdb1b-6a3d-4e48-87ad-208603a0868f,relationship,6,relationship
602a4974-928d-4f27-8d73-e457b36e6ad7,c26e05fa-90d9-491b-9bea-535748a2a18a,relationship,6,relationship
602a4974-928d-4f27-8d73-e457b36e6ad7,fdf59d11-b921-46c7-9c9c-31e4f17e5803,relationship,7,relationship
602a4974-928d-4f27-8d73-e457b36e6ad7,3fd3679f-76e6-4d24-af9e-6b1ea261bc3c,relationship,7,relationship
602a4974-928d-4f27-8d73-e457b36e6ad7,6ab4c839-5764-4339-a8d4-e04756406472,relationship,6,relationship
602a4974-928d-4f27-8d73-e457b36e6ad7,a43bac7a-380c-481c-bc40-0997b59c9c0c,relationship,6,relationship
602a4974-928d-4f27-8d73-e457b36e6ad7,9c1f187b-e0f1-451c-b344-5f85299980ac,relationship,6,relationship
18229865-dcca-4d77-a76f-9c80cde4770d,a43bac7a-380c-481c-bc40-0997b59c9c0c,relationship,7,relationship
18229865-dcca-4d77-a76f-9c80cde4770d,909c6e2f-53fd-4ee4-aa06-23661d2cb8fa,relationship,8,relationship
a43bac7a-380c-481c-bc40-0997b59c9c0c,9c1f187b-e0f1-451c-b344-5f85299980ac,relationship,1,relationship
96e9da05-2bb6-4e4d-ba7b-71b783bc70b2,e8b0485e-97c9-463e-beac-f40f3c917971,relationship,8,relationship
96e9da05-2bb6-4e4d-ba7b-71b783bc70b2,f8753606-868b-473a-9d7a-56d9e251e42e,relationship,8,relationship
4b2b2640-cea5-4fa7-9105-34512dca2f20,3cf4446d-3995-45eb-b2eb-2c30c43e92a6,relationship,8,relationship
4a0f4f93-3b43-4dcf-97f8-0ece6dacd4a9,9d2ec791-f523-4928-89bf-fdcf293c5137,relationship,9,relationship
e8b0485e-97c9-463e-beac-f40f3c917971,4c3cdb1b-6a3d-4e48-87ad-208603a0868f,relationship,9,relationship
cbc64b8c-e626-4c46-b780-0f33f513a079,a79cad53-370b-439a-a2c3-29a959f0f99d,relationship,1,relationship
e8b0485e-97c9-463e-beac-f40f3c917971,96e9da05-2bb6-4e4d-ba7b-71b783bc70b2,relationship,8,relationship
